id,Unnamed: 1,C1,C2,C3,C4,C5,P1,P2,P3,P4,P5
151475,LOC151475,2.9,1.44,1.3,0.9,2.18,1.47,1.68,2.25,1.49,0.6
151477,C2orf52,0.0,0.0,0.04,0.0,0.06,0.0,0.12,0.05,0.0,0.16
151484,LOC151484,0.0,0.0,0.0,0.06,0.01,0.0,0.0,0.0,0.0,0.0
1515,CTSL2,0.7,0.48,1.17,0.57,0.88,1.58,0.76,1.71,2.05,4.71
151507,MSL3P1,2.11,3.34,2.62,2.09,0.73,1.11,1.3,1.42,2.06,2.99
151516,ASPRV1,1.18,2.83,0.56,0.74,1.27,1.82,1.3,1.9,0.2,0.52
151525,WDSUB1,5.57,6.34,4.39,3.27,5.47,4.94,6.19,6.2,6.57,5.11
151531,UPP2,0.11,0.08,0.0,0.0,0.04,0.13,0.09,0.06,0.87,0.16
151534,LOC151534,1.72,0.64,0.64,0.6,1.19,1.28,0.77,1.24,0.57,0.58
151556,GPR155,14.62,19.6,12.92,13.19,15.85,18.18,21.49,21.46,14.09,18.78
151613,TTC14,22.59,40.72,40.04,35.81,39.67,28.95,46.96,35.46,38.63,25.94
151636,DTX3L,62.36,97.64,66.67,69.27,90.61,83.7,81.66,94.22,87.79,57.07
151647,FAM19A4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.3,0.0
151648,SGOL1,2.22,2.22,1.57,1.61,3.09,2.05,2.75,4.34,1.69,2.81
151649,PP2D1,2.76,3.4,1.11,3.24,3.0,6.0,5.68,4.66,2.67,3.33
151651,EFHB,0.18,0.0,0.0,0.06,0.06,0.19,0.46,0.75,0.0,0.2
151658,LOC151658,0.04,0.13,0.0,0.0,0.0,0.0,0.12,0.1,0.0,0.0
1517,CTSL1P2,0.07,0.16,0.0,0.09,0.02,0.0,0.06,0.19,0.0,0.36
151742,PPM1L,111.4,148.68,55.44,158.86,168.91,22.35,53.89,113.37,61.64,91.98
151790,WDR49,0.0,0.11,0.0,0.1,0.27,0.0,0.28,0.12,0.0,0.02
1518,CTSL1P8,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.04,0.0,0.12
151827,LRRC34,0.47,0.27,0.7,0.91,0.31,0.15,0.76,0.25,0.54,0.4
151835,CPNE9,0.04,0.51,0.0,0.0,0.07,0.04,0.15,0.14,0.0,0.0
151871,DPPA2,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0
151887,CCDC80,21.32,10.21,10.76,7.52,8.39,24.21,19.24,11.42,12.95,10.22
151888,BTLA,0.0,1.36,0.58,0.64,0.44,0.19,0.31,0.47,0.0,0.08
1519,CTSO,19.42,27.4,22.44,28.16,20.93,22.46,27.2,19.45,32.11,29.91
151903,CCDC12,11.86,11.58,18.82,12.47,8.87,12.67,9.21,8.96,11.25,14.91
151963,MB21D2,2.13,1.71,3.65,4.47,4.99,3.35,2.19,6.36,5.22,8.28
151987,PPP4R2,53.65,57.16,76.74,61.6,70.68,74.87,56.0,70.07,61.87,57.33
152,ADRA2C,0.11,0.16,0.08,0.06,0.26,0.0,0.0,0.17,0.27,0.04
1520,CTSS,14.51,122.21,19.14,43.62,62.29,28.61,29.3,74.28,22.44,43.1
152002,C3orf21,12.04,11.07,6.86,9.29,11.79,8.29,6.09,10.02,5.53,12.01
152006,RNF38,35.97,41.95,28.25,44.96,43.23,45.23,43.52,52.03,60.94,37.6
152007,GLIPR2,4.48,16.36,5.81,5.9,14.73,5.04,5.34,19.29,5.92,7.64
152015,ROPN1B,0.25,0.19,0.02,0.11,0.06,0.08,0.11,0.16,0.11,0.0
152024,LOC152024,0.75,0.43,0.23,0.26,0.53,0.43,0.12,0.89,0.87,0.28
152065,C3orf22,0.0,0.0,0.0,0.0,0.01,0.04,0.0,0.04,0.0,0.0
152078,C3orf55,0.14,0.43,0.95,0.29,0.06,0.08,0.22,0.21,0.0,0.12
152098,ZCWPW2,0.48,0.7,0.43,0.84,0.29,1.13,0.49,0.27,0.84,0.72
1521,CTSW,1.11,2.59,0.49,2.1,1.92,0.19,4.01,3.58,1.69,1.54
152100,CMC1,2.56,4.14,3.57,2.31,1.98,1.54,2.42,1.95,2.3,2.67
152110,NEK10,1.15,0.59,1.67,0.6,1.4,0.77,1.37,1.11,0.51,0.66
152118,C3orf79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.11,0.0
152137,CCDC50,72.33,54.22,70.58,71.4,79.01,84.12,77.08,83.05,103.34,75.57
152185,SPICE1,38.26,50.93,36.99,28.0,60.2,18.8,32.88,41.82,22.82,11.53
152189,CMTM8,5.62,4.52,3.03,4.63,4.9,4.55,3.61,3.95,5.11,5.73
152195,NUDT16P1,2.08,2.27,2.53,1.29,1.65,1.41,2.22,1.78,1.9,2.14
1522,CTSZ,71.94,64.11,63.74,69.34,54.58,51.34,48.91,53.88,53.37,61.58
152206,CCDC13,2.69,0.91,1.75,1.09,1.44,1.9,2.27,1.22,1.22,2.0
152217,LOC152217,5.68,5.94,5.58,4.33,5.61,5.39,4.07,5.47,5.14,4.83
152225,LOC152225,0.0,0.11,0.0,0.16,0.04,0.04,0.09,0.06,0.0,0.0
152273,FGD5,0.57,0.59,0.25,0.23,0.27,0.45,1.03,0.97,0.54,0.2
1523,CUX1,160.72,148.2,118.87,137.85,152.57,155.7,176.85,191.77,154.63,85.85
152302,CIDECP,3.08,2.38,1.77,1.5,3.01,2.56,2.58,3.19,1.87,2.77
152330,CNTN4,5.71,5.56,3.65,3.8,5.14,7.5,4.47,14.17,14.06,7.02
1524,CX3CR1,0.39,2.3,0.33,3.66,2.02,1.47,3.26,3.69,1.27,3.01
152404,IGSF11,30.34,27.91,20.53,22.39,30.95,31.86,27.32,37.25,54.7,44.14
152405,C3orf30,0.02,0.0,0.04,0.09,0.19,0.0,0.06,0.19,0.54,0.0
152485,ZNF827,7.6,4.55,6.06,5.19,6.1,12.24,10.98,12.42,9.29,4.21
1525,CXADR,23.39,36.25,21.58,27.36,28.84,16.09,23.88,23.8,18.33,17.5
152503,SH3D19,34.82,27.0,24.87,23.2,26.37,45.53,37.8,36.88,44.05,24.15
152518,NFXL1,6.32,7.97,7.23,6.29,7.25,6.07,9.52,7.79,7.8,5.47
152519,NIPAL1,0.54,0.27,2.04,0.63,1.54,0.81,0.65,1.63,1.3,0.6
152559,PAQR3,7.24,6.68,11.48,11.47,10.68,12.35,11.68,9.97,12.3,11.04
152573,SHISA3,1.36,1.63,0.49,1.17,0.49,0.0,0.4,1.19,0.62,0.6
152578,LOC152578,0.0,0.37,0.0,0.0,0.02,0.0,0.0,0.04,0.0,0.0
152579,SCFD2,22.27,28.13,27.35,23.96,30.97,27.56,21.14,24.92,21.33,13.23
152641,C4orf38,1.22,1.07,0.99,0.54,1.24,1.8,0.79,1.83,1.08,2.08
152687,ZNF595,7.95,11.95,6.57,8.74,7.22,9.34,9.83,6.71,8.32,6.27
1527,TEX28,0.07,0.11,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.0
152756,C4orf39,2.06,2.49,2.97,2.04,3.21,3.87,3.01,2.77,4.0,2.73
152789,JAKMIP1,0.04,0.4,0.21,0.37,0.29,0.3,0.34,0.56,0.24,0.38
1528,CYB5A,184.15,254.13,257.85,260.52,165.49,95.75,113.77,110.94,113.06,168.21
152815,THAP6,9.03,12.19,10.3,12.44,11.26,12.09,12.48,11.83,9.08,11.63
152816,C4orf26,4.12,2.75,2.76,2.37,5.15,3.14,4.55,6.11,2.49,1.68
152831,KLB,4.44,2.35,1.96,1.74,2.26,4.02,4.58,3.49,2.55,2.2
152877,FAM53A,2.79,2.57,1.55,1.81,2.79,2.22,1.47,2.68,1.49,1.92
152926,PPM1K,26.48,28.13,17.58,22.23,23.1,22.9,24.9,29.39,22.42,19.94
152940,C4orf45,0.23,0.48,0.12,0.11,0.34,0.15,0.29,0.35,0.0,0.0
152992,METTL19,20.39,11.15,11.97,13.97,13.71,15.6,13.02,19.81,15.87,12.91
153,ADRB1,0.66,1.58,0.04,0.46,0.5,0.38,0.49,1.02,1.72,0.8
153020,RASGEF1B,7.52,28.53,11.29,25.18,23.92,24.3,18.51,30.51,12.72,25.86
153090,DAB2IP,20.69,17.94,7.73,14.73,18.86,35.71,24.36,26.07,22.14,19.94
153129,SLC38A9,7.0,11.15,10.3,12.12,12.65,8.7,8.24,9.38,9.01,12.31
153163,MGC32805,0.77,0.13,0.16,0.13,0.35,0.9,1.36,0.42,0.87,0.0
153201,SLC36A2,5.18,3.98,2.56,1.96,5.23,3.23,3.93,6.99,2.63,1.88
153218,SPINK13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.12
153222,C5orf41,70.22,91.09,74.6,97.83,108.81,71.32,89.53,91.35,110.02,92.06
153241,CEP120,52.29,59.97,42.35,58.64,55.91,54.49,69.04,77.92,84.24,69.83
153328,SLC25A48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0
153339,TMEM167A,36.24,61.71,78.33,68.17,64.47,51.84,54.45,56.8,64.71,46.96
153364,MBLAC2,2.85,3.69,2.39,3.17,1.96,2.59,3.73,2.87,2.71,2.47
153396,TMEM161B,6.4,11.84,11.33,12.29,9.63,7.65,8.59,7.3,7.68,9.26
1534,CYB561,23.25,17.78,12.86,14.13,20.37,18.85,20.86,18.68,14.85,13.01
153443,SRFBP1,16.8,17.06,22.96,18.53,18.69,20.04,18.1,16.42,16.77,12.09
153469,LOC153469,0.48,1.42,0.54,1.53,1.21,1.11,1.9,0.98,1.34,0.74
153478,PLEKHG4B,3.58,1.71,1.67,1.17,2.02,2.82,3.52,3.97,4.13,1.84
1535,CYBA,7.9,26.5,5.79,10.16,28.45,9.83,9.44,32.47,10.31,22.39
153527,ZMAT2,27.21,43.58,46.33,37.61,35.81,30.87,28.42,33.77,39.17,43.52
153562,MARVELD2,5.64,6.76,3.77,8.64,9.24,6.15,6.97,6.52,6.11,6.23
153571,C5orf38,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0
153572,IRX2,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.04
153579,BTNL9,0.39,1.02,0.16,0.63,0.12,1.77,0.83,1.27,3.14,1.2
1536,CYBB,17.13,82.7,17.31,35.11,83.52,33.2,52.78,92.4,14.9,43.28
153642,ARSK,17.75,14.2,38.48,21.35,22.04,21.64,18.95,22.81,26.15,13.61
153643,FAM81B,0.04,0.05,0.08,0.09,0.19,0.13,0.28,0.12,0.08,0.0
153657,TTC23L,0.04,0.0,0.0,0.0,0.09,0.0,0.15,0.09,0.0,0.0
153684,LOC153684,1.54,1.52,1.34,1.81,1.55,1.5,2.07,2.16,1.41,1.64
1537,CYC1,72.6,85.58,79.26,82.1,99.21,65.08,44.63,77.97,65.9,95.67
153733,CCDC112,4.62,2.7,7.87,5.39,4.83,6.67,5.62,4.42,6.77,3.91
153743,PPP1R2P3,0.0,0.37,0.0,0.51,0.02,0.04,0.09,0.09,0.42,0.04
153745,FAM71B,0.0,0.05,0.0,0.0,0.0,0.0,0.06,0.02,0.0,0.0
153768,PRELID2,22.88,16.04,15.29,18.16,21.19,12.16,13.24,22.79,29.32,23.01
153769,SH3RF2,0.45,0.75,1.17,1.74,3.22,0.7,1.34,1.25,0.69,0.2
153770,PLAC8L1,0.21,0.13,0.21,0.2,0.13,0.23,0.4,0.1,0.08,0.0
1538,CYLC1,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.02,0.0,0.0
153830,RNF145,53.38,46.36,55.52,52.94,47.57,62.14,57.41,49.03,61.85,49.17
1539,CYLC2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.02,0.0,0.0
153918,C6orf94,0.09,0.03,0.0,0.11,0.06,0.21,0.25,0.17,0.54,0.24
154,ADRB2,0.43,0.96,0.12,1.24,0.6,0.23,0.96,0.98,0.53,0.48
1540,CYLD,75.99,89.65,107.16,99.59,100.04,96.94,85.32,99.56,96.43,71.68
154007,SNRNP48,7.88,8.31,7.79,8.04,9.35,6.97,8.61,8.4,8.54,5.55
154043,CNKSR3,282.44,132.45,101.31,185.92,119.85,103.01,140.61,192.47,148.16,215.3
154064,RAET1L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
154075,SAMD3,8.49,13.15,14.67,10.32,11.04,21.52,18.88,13.75,14.92,7.42
154089,MGC34034,0.0,0.43,0.0,0.2,0.27,0.0,0.17,0.11,0.0,0.04
154091,SLC2A12,12.04,16.15,14.3,18.59,15.78,11.13,13.22,17.78,13.39,13.51
154092,LOC154092,0.73,0.13,1.11,0.79,1.35,1.02,0.62,0.84,1.49,0.7
154141,MBOAT1,52.63,38.13,29.33,23.69,53.53,44.44,36.33,66.36,27.1,29.04
154150,HDGFL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0
154197,PNLDC1,1.4,0.91,0.21,0.63,0.14,0.23,0.11,0.24,0.19,0.36
154214,RNF217,10.44,9.12,11.73,11.94,12.71,9.38,9.72,12.28,13.1,8.5
154215,NKAIN2,0.0,0.48,0.25,0.29,0.13,1.02,0.56,0.51,0.92,0.04
154288,C6orf221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0
1543,CYP1A1,0.04,0.37,0.0,0.06,0.26,0.0,0.28,0.14,0.0,0.5
154313,C6orf165,0.68,0.51,0.47,0.84,0.99,1.15,1.03,0.26,0.49,0.4
154386,C6orf195,0.0,0.05,0.25,0.03,0.11,0.11,0.22,0.07,0.0,0.24
1544,CYP1A2,0.64,0.19,0.23,0.27,0.43,0.23,0.57,0.5,0.41,0.3
154442,C6orf112,2.81,2.51,1.71,2.1,4.74,2.74,1.14,3.56,1.98,0.86
154449,LOC154449,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0
154467,CCDC167,7.42,5.64,6.97,7.79,7.71,5.15,4.34,6.86,6.79,7.76
1545,CYP1B1,2.65,3.24,2.62,1.37,3.59,2.33,5.18,3.63,2.52,1.48
154661,RUNDC3B,3.13,0.8,6.43,4.16,2.56,2.95,1.82,2.3,2.3,1.16
154664,ABCA13,1.16,4.04,0.95,0.86,1.1,0.49,1.68,2.12,0.68,0.78
154743,C7orf60,14.38,20.93,15.35,21.49,21.85,13.85,16.8,19.64,24.19,26.08
154754,TRY6,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0
154761,LOC154761,20.17,5.8,16.96,15.29,27.3,12.97,32.01,30.1,27.64,13.29
154790,CLEC2L,0.25,0.37,0.0,0.0,0.24,0.15,0.19,0.1,0.03,0.52
154791,C7orf55,3.12,2.33,2.51,1.56,2.87,3.12,2.19,2.94,2.62,1.26
154796,AMOT,2.51,0.94,1.57,0.94,1.66,1.65,2.96,2.42,3.2,0.84
1548,CYP2A6,0.32,0.0,0.0,0.0,0.17,0.79,0.82,0.22,0.33,0.24
154807,VKORC1L1,8.04,5.03,6.45,6.27,3.64,6.37,9.66,5.39,8.39,7.34
154810,AMOTL1,1031.46,737.84,829.64,705.79,758.25,846.8,1022.07,1085.73,905.58,755.73
154822,LOC154822,0.11,0.0,0.04,0.0,0.07,0.26,0.19,0.02,0.49,0.4
154860,LOC154860,0.18,0.0,0.08,0.0,0.02,0.0,0.0,0.02,0.19,0.02
154865,IQUB,0.52,0.48,0.21,0.46,0.18,0.6,0.37,0.17,0.22,0.08
154881,KCTD7,17.86,15.75,22.05,18.7,33.65,22.52,19.13,24.72,19.12,13.21
1549,CYP2A7,0.2,0.21,0.12,0.17,0.14,0.83,1.27,0.83,0.64,0.0
155,ADRB3,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
155006,TMEM213,2.04,1.1,2.1,1.33,2.01,1.62,2.47,3.13,1.86,0.74
155038,GIMAP8,0.04,4.2,0.37,1.83,0.72,1.32,0.8,1.9,0.24,0.68
155051,CRYGN,0.0,0.05,0.0,0.0,0.01,0.0,0.0,0.02,0.0,0.0
155054,ZNF425,2.29,2.09,2.0,0.89,2.33,1.5,2.01,2.41,0.95,1.52
155060,LOC155060,3.31,2.62,2.86,1.87,2.56,5.56,6.51,4.29,3.79,1.64
155061,ZNF746,11.91,16.58,6.47,9.07,12.53,13.5,11.91,14.77,9.71,10.56
155066,ATP6V0E2,18.68,8.74,5.32,6.0,8.06,6.24,5.65,9.25,10.04,17.7
1551,CYP3A7,0.32,0.29,1.61,0.16,0.77,1.05,1.34,1.27,1.25,0.4
155184,SLC2A7,0.0,0.0,0.08,0.0,0.04,0.0,0.0,0.06,0.3,0.0
155185,AMZ1,3.71,2.75,1.38,1.74,2.66,3.36,4.75,3.27,0.41,0.64
1553,CYP2A13,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0
155368,WBSCR27,2.33,4.25,1.83,3.1,3.06,3.33,2.73,5.01,1.9,3.31
155370,SBDSP1,8.72,9.41,9.73,8.27,9.19,9.25,11.12,8.83,8.03,8.26
155382,VPS37D,1.9,2.91,0.7,2.09,2.49,1.99,0.26,2.11,1.54,1.98
155400,NSUN5P1,3.48,1.55,1.46,0.83,1.3,3.61,3.01,2.81,1.48,1.38
155435,RBM33,86.93,70.85,58.61,67.67,62.99,70.88,80.75,68.77,66.41,43.62
155465,AGR3,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.01,0.0,0.0
1555,CYP2B6,0.11,0.05,0.0,0.01,0.02,0.0,0.03,0.05,0.08,0.0
1556,CYP2B7P1,0.39,0.64,0.52,0.47,0.93,1.39,1.02,1.01,0.84,0.3
1557,CYP2C19,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.0,0.0
1558,CYP2C8,0.41,0.37,0.21,0.41,0.92,0.6,0.82,0.88,1.35,1.16
1559,CYP2C9,0.14,0.0,0.0,0.0,0.0,0.38,0.0,0.04,0.0,0.18
156,ADRBK1,39.95,57.0,30.93,28.66,47.03,42.73,38.99,58.53,32.44,51.25
1562,CYP2C18,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.07,0.01,0.0
1564,CYP2D7P1,0.9,0.83,0.29,0.26,0.38,1.17,1.57,1.06,0.46,0.12
1565,CYP2D6,1.27,1.18,0.27,0.6,0.95,0.94,1.84,1.47,0.64,0.54
157,ADRBK2,25.65,44.84,24.28,22.82,31.95,23.4,31.7,37.24,16.53,17.18
1571,CYP2E1,2.42,0.43,0.23,0.17,0.42,2.93,1.59,1.04,0.91,1.6
1572,CYP2F1,1.38,0.08,0.37,0.31,0.65,0.83,1.93,0.97,0.8,0.08
157247,MGC27345,26.65,19.89,17.68,23.12,22.71,25.4,29.42,25.97,21.2,14.35
157273,LOC157273,0.0,0.0,0.33,0.0,0.04,0.0,0.0,0.04,0.0,0.0
157285,SGK223,1.79,2.83,2.1,2.9,2.15,2.11,1.77,2.98,2.02,1.8
1573,CYP2J2,0.61,0.16,0.37,0.94,0.33,0.43,0.39,0.43,0.81,0.36
157310,PEBP4,0.29,0.0,0.0,0.2,0.07,0.09,0.12,0.21,0.26,0.6
157313,CDCA2,2.51,0.86,1.3,1.23,2.49,0.9,0.68,1.53,2.09,1.68
157378,TMEM65,32.62,32.24,26.85,35.78,32.4,26.56,33.62,35.14,43.1,32.49
157381,LOC157381,0.57,0.0,0.78,0.2,0.51,0.64,0.54,0.82,0.39,0.24
157506,RDH10,17.04,9.76,14.14,11.67,15.6,13.01,12.59,21.38,15.12,13.31
157556,C8orf56,0.0,0.0,0.0,0.0,0.01,0.15,0.0,0.02,0.14,0.0
157567,ANKRD46,2.88,7.11,5.3,3.91,4.66,5.41,4.81,4.68,5.22,8.6
157570,ESCO2,9.42,13.18,7.79,9.67,4.38,6.0,9.15,8.32,11.9,9.06
157574,FBXO16,0.21,0.27,0.21,0.03,0.13,0.23,0.37,0.25,0.19,0.0
1576,CYP3A4,2.7,2.67,6.97,2.4,3.63,13.59,6.48,5.44,12.63,5.15
157627,LOC157627,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0
157638,FAM84B,1.15,1.31,1.36,1.37,1.87,2.24,1.56,3.11,1.54,3.01
157657,C8orf37,3.05,3.15,2.53,2.97,3.39,2.67,3.29,2.93,2.1,3.45
157680,VPS13B,147.1,160.77,152.97,129.62,174.73,167.8,195.46,193.55,150.66,96.97
157695,C8orf42,34.91,31.66,31.94,27.28,36.05,24.49,34.81,39.72,28.59,31.85
157697,ERICH1,7.4,7.17,8.37,4.79,6.83,5.58,10.89,6.88,5.26,5.11
1577,CYP3A5,5.39,2.67,3.17,1.87,5.17,11.64,13.36,4.86,11.19,1.94
157724,SLC7A13,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.05,0.08,0.0
157739,TDH,0.64,0.0,0.14,0.0,0.06,0.0,0.0,0.02,0.0,0.1
157753,TMEM74,0.18,0.0,0.31,0.09,0.11,0.04,0.0,0.2,0.0,0.32
157769,FAM91A1,54.33,64.59,65.84,70.04,72.25,66.96,70.15,61.88,74.16,39.75
157773,C8orf48,0.0,0.48,0.04,0.37,0.11,0.19,0.09,0.19,0.16,0.2
157777,C8orf45,2.15,1.63,2.33,2.04,2.67,2.24,2.41,3.24,1.86,0.98
157807,CLVS1,0.11,0.08,0.12,0.11,0.12,0.0,0.12,0.22,0.01,0.3
157855,KCNU1,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.09,0.0,0.0
157869,C8orf84,2.06,2.19,1.83,2.0,1.92,2.26,1.9,2.04,2.03,1.04
1579,CYP4A11,0.07,0.13,0.02,0.1,0.14,0.19,0.2,0.17,0.05,0.1
157922,CAMSAP1,84.78,59.52,60.65,67.53,72.11,73.22,74.38,76.27,65.62,59.13
157927,C9orf62,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0
157983,C9orf66,3.24,5.0,1.79,2.57,3.82,2.37,1.91,3.84,2.98,1.86
158,ADSL,42.71,53.45,57.87,47.82,49.22,49.36,33.79,41.96,57.26,60.19
1580,CYP4B1,0.07,0.0,0.0,0.0,0.03,0.0,0.56,0.06,0.11,0.0
158035,NCRNA00032,0.38,0.4,0.12,0.21,0.25,0.15,0.69,0.55,0.05,0.4
158038,LINGO2,48.37,25.83,45.61,46.04,40.56,59.25,61.39,58.12,71.54,44.46
158046,NXNL2,1.07,0.29,0.6,0.21,1.0,1.47,1.39,0.98,0.92,1.02
158055,C9orf163,0.72,0.0,0.27,0.06,0.58,1.03,0.35,0.39,0.27,0.44
158056,MAMDC4,16.43,6.9,4.29,4.34,9.8,8.93,8.86,11.65,3.36,6.19
158067,AK8,1.29,0.48,1.2,1.54,0.44,1.92,0.89,0.99,0.87,1.36
1581,CYP7A1,0.0,0.05,0.0,0.0,0.04,0.0,0.0,0.01,0.0,0.08
158131,OR1Q1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0
158135,TTLL11,3.82,1.68,2.04,1.74,3.14,2.73,3.05,3.22,3.35,2.31
158158,RASEF,0.5,0.48,0.04,0.34,0.17,1.05,0.43,0.34,0.49,0.04
158160,HSD17B7P2,2.44,7.46,2.04,3.29,6.08,3.16,6.05,3.94,3.33,2.22
1582,CYP8B1,0.48,0.24,0.0,0.06,0.21,0.38,0.14,0.17,0.05,0.26
158219,TTC39B,9.53,11.98,14.45,9.06,12.12,15.55,16.11,14.51,11.75,8.34
158228,FAM201A,0.73,0.86,0.64,0.7,0.44,0.19,0.22,0.57,0.54,1.28
158234,RG9MTD3,9.1,7.41,6.43,6.22,7.68,5.73,7.78,8.61,7.47,6.78
158248,TTC16,0.13,0.27,0.16,0.03,0.13,0.21,0.19,0.3,0.0,0.16
158257,LOC158257,6.65,7.83,10.32,8.0,10.53,9.59,14.64,15.39,9.24,7.48
158293,FAM120AOS,25.19,28.69,26.44,28.82,30.61,28.89,23.9,30.2,28.17,28.78
158297,FAM154A,0.25,0.0,0.0,0.0,0.0,0.15,0.03,0.12,0.07,0.0
1583,CYP11A1,855.95,1316.98,1055.44,1595.07,1795.64,350.23,554.39,948.18,284.46,745.79
158314,C9orf44,2.45,0.75,1.01,0.94,1.18,0.86,1.37,1.93,1.27,2.18
158326,FREM1,1.15,1.23,1.28,0.29,0.67,0.83,1.11,1.49,0.6,0.7
158358,KIAA2026,156.33,157.21,132.69,183.23,194.54,164.61,194.48,224.62,183.67,125.64
158376,LOC158376,0.47,0.16,0.41,0.03,0.0,0.38,0.39,0.01,0.0,0.28
158381,ATP8B5P,0.11,0.05,0.21,0.06,0.31,0.11,0.15,0.36,1.11,0.32
158399,ZNF483,7.29,4.22,4.33,3.84,5.72,6.5,6.29,8.38,4.35,2.83
1584,CYP11B1,0.0,0.0,0.16,0.14,0.0,0.0,0.0,0.06,0.0,0.0
158401,C9orf84,1.29,2.91,0.56,0.83,1.45,1.9,3.44,2.57,2.06,1.78
158405,KIAA1958,86.95,79.22,46.12,72.23,85.91,75.02,91.1,85.14,54.32,33.83
158427,TSTD2,14.46,11.92,11.25,9.7,15.28,13.68,18.17,17.05,15.18,10.02
158431,ZNF782,11.61,9.84,7.67,6.64,10.93,12.86,14.52,10.65,12.89,4.53
158434,LOC158434,0.0,0.0,0.0,0.23,0.12,0.0,0.03,0.1,0.0,0.24
158435,LOC158435,0.7,0.24,0.58,0.51,0.75,0.75,1.08,0.55,0.43,0.36
158471,PRUNE2,9.85,31.84,31.84,30.15,27.31,14.44,19.9,23.63,6.64,7.22
1585,CYP11B2,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.02,0.0,0.0
158506,ZNF645,0.0,0.19,0.04,0.0,0.15,0.15,0.19,0.26,1.0,0.64
158521,FMR1NB,0.0,0.0,0.0,0.0,0.02,0.0,0.03,0.02,0.0,0.0
158572,LOC158572,0.93,0.7,0.33,0.51,1.2,0.15,0.82,0.72,0.5,0.7
158584,FAAH2,0.32,0.21,0.1,0.13,0.62,0.3,0.31,0.55,0.37,0.12
158586,ZXDB,34.5,27.62,26.73,33.35,50.34,34.17,30.36,38.48,35.2,29.22
1586,CYP17A1,0.38,20.83,3.96,6.07,1.01,1.37,9.21,21.96,2.74,6.47
158696,LOC158696,0.68,0.43,0.66,0.24,0.21,0.51,1.05,0.58,0.2,0.26
1587,ADAM3A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0
158724,FAM47A,0.0,0.0,0.0,0.01,0.01,0.0,0.09,0.07,0.0,0.0
158747,MOSPD2,8.71,20.16,13.37,15.05,12.65,9.12,13.1,13.17,14.36,8.58
158763,ARHGAP36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0
158787,RIBC1,0.47,0.96,0.91,0.77,0.76,0.49,1.53,0.88,1.0,0.4
158798,AKAP14,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
1588,CYP19A1,242.08,183.25,332.02,290.82,654.46,219.23,422.11,253.06,384.22,827.67
158800,RHOXF1,0.07,0.11,0.0,0.17,0.07,0.0,0.05,0.32,1.14,1.16
158801,NKAPP1,1.09,1.71,1.03,0.96,1.23,2.09,1.51,1.68,1.71,2.14
158809,MAGEB6,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.02,0.0,0.0
158830,CXorf65,0.04,0.29,0.21,0.29,0.24,0.23,0.05,0.22,0.24,0.24
158833,AWAT1,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.03,0.0
158835,AWAT2,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0
158866,ZDHHC15,2.45,1.63,1.79,1.46,2.52,2.31,2.93,2.65,2.19,3.13
158880,USP51,1.56,1.42,0.99,0.57,0.97,1.99,1.62,1.42,2.93,1.44
1589,CYP21A2,0.02,0.0,0.0,0.29,0.07,0.08,0.11,0.43,0.0,0.0
